id,gender,dob,yg,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,missing,Q1_score,Q2_score,Q3_score,Q4_score,Q5_score,Q6_score,Q7_score,Q8_score,Q9_score,Q10_score,Q11_score,Q12_score,Q13_score,Q14_score,Q15_score,Q16_score,Q17_score,Q18_score,Q19_score,Q20_score
QDZy7tCSmjdR0ZtLwmVwL,M,2012-11-09,5,C,A,B,B,D,E,E,D,C,A,D,E,B,D,D,B,A,C,A,D,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
VmLAaz3Xi8ASr9bAMw095,F,2013-01-05,5,C,A,D,B,D,E,A,D,C,D,A,D,A,B,D,B,A,A,D,A,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
XAOP_uRlwzQvwsYnHkCPA,F,2013-04-26,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
XLBcHdoAtVb5l8iwiDRxq,M,2012-10-27,5,C,D,B,D,C,E,B,C,E,D,B,D,A,B,C,A,A,A,A,A,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
XXqqourKaW3kege2V1_9b,F,2013-05-28,5,C,A,D,B,D,B,B,C,C,D,A,D,A,B,D,B,A,C,B,E,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0
YhOCQzSFLwYRBPKQlZRpw,M,2013-04-09,5,C,A,D,B,D,E,E,E,E,C,A,D,E,B,A,A,C,D,C,E,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
_YNPgD93dciWFYl3lfATZ,M,2013-03-22,5,C,A,B,B,B,D,D,E,E,D,C,A,A,B,B,B,E,A,A,C,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
_YyDj4f6QUr0zd75tyuuc,M,2013-01-06,5,C,A,B,D,E,D,D,E,D,D,C,B,D,B,A,C,A,NA,NA,NA,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,NA,NA,NA
aD4ZqjQLTmyfETQT8qcpQ,F,2012-12-17,5,C,D,E,A,B,A,B,D,B,A,A,A,C,B,A,B,A,A,C,D,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0
bkEmyyWVdbrM1wQAsLosw,F,2013-02-27,5,C,A,D,B,D,B,B,C,C,D,A,D,A,B,B,B,A,NA,D,A,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,1,1
evZS1JFTLmWyXZpZ0FZDw,F,2013-08-26,5,C,A,D,B,D,E,A,D,C,D,E,B,A,B,E,A,A,A,C,A,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
hr6lGXJcyw4OtH7V6UTcM,F,2013-05-16,5,C,A,D,B,D,D,B,E,C,D,A,D,A,B,D,B,E,A,C,E,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0
jABoL-BI8ABTcMft-eOOW,M,2012-10-31,5,B,C,D,C,D,D,D,E,D,D,C,A,A,B,E,B,E,A,A,A,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
lR4YwJc8canyXSf3CzsOM,F,2013-04-13,5,A,D,E,C,E,A,D,B,C,E,A,B,D,B,E,C,A,A,C,E,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
lS-n__7fQzgxWruAOSP4c,M,2012-09-20,5,A,C,E,B,A,NA,C,B,D,D,B,A,C,D,B,A,E,D,C,A,1,0,0,0,1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1
meeB9dx3TMJmlMrOiTDOv,M,2012-12-02,5,C,A,C,B,C,A,D,D,E,D,E,B,A,C,A,C,B,C,C,B,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
nNzl5jCVE5osV44zcOdRy,F,2013-02-06,5,C,A,D,B,D,E,D,B,C,D,A,D,A,B,D,A,A,A,NA,E,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,NA,0
vnrI1cMNJ0sFL28nEKaCp,M,2013-02-14,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
y3uGYg5xTS4Bl4FmWLSQp,M,2012-10-19,5,C,A,C,B,D,B,D,E,D,D,A,B,E,B,E,A,A,E,B,A,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
zvIb986SqkIV6SrF75644,F,2013-04-05,5,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-sqsesEdyWj5mexQVXdbk,F,2012-10-23,5,C,A,C,B,D,E,B,A,E,B,B,D,C,D,D,A,B,C,D,A,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
-w-M0HZFCDmCHgTEWZX3I,F,2013-01-07,5,C,A,E,B,D,E,B,C,A,A,C,D,A,B,D,D,A,A,C,E,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0
0FR6b1JmZmiW3IJ_iPU3-,F,2012-09-12,5,C,A,D,B,D,E,B,B,C,A,A,D,C,B,C,B,D,E,D,C,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0
1GbzrF2n3pCq5mGqvOLgr,F,2013-03-03,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,C,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
4cIQpEF7EYmw_3cpMgp81,F,2012-11-14,5,C,A,D,B,D,E,B,C,C,B,A,D,B,C,C,B,B,E,D,A,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1
7xtl1kg7a7jH2Qq3_NdgI,F,2013-02-17,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
EBcovnPf6fQeda3XHtrFZ,F,2012-10-07,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
EIhuVZubnQJz8uMWXzNC1,F,2013-05-29,5,C,A,E,A,D,E,B,A,A,A,C,D,A,A,C,B,D,A,D,E,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0
G3pb2eXcp3QD7C30MxTWa,M,2013-08-27,5,C,A,C,B,D,E,B,A,A,B,A,B,A,C,A,A,C,A,C,E,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
H58IklojYmQnhvCkNJSsi,F,2013-08-24,5,C,A,D,B,D,E,B,B,A,D,A,B,A,B,B,C,A,A,C,E,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0
JPpDWv_zefn7bZJBKmX0l,F,2013-08-23,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LlxTxm3s8ARNnMN3snSCr,M,2012-10-14,5,C,A,D,B,D,E,B,E,C,D,A,D,E,D,B,A,D,C,B,A,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
NrLRbzSrutxfJDtBZCHSA,F,2012-12-29,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
QH2DcQ-LZnPh7v1lZh4GT,M,2012-12-02,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
UNJ3nRMbJuPv_cv4_R3HT,M,2013-07-27,5,C,A,D,B,C,A,B,B,C,D,A,E,A,B,D,B,A,A,D,A,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1
aMTNb77frXnkEnSTpJITG,M,2013-07-06,5,C,E,D,B,D,B,D,E,E,D,A,D,E,D,A,A,E,D,B,E,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
bO3Et1JrFEKhtRkB5oAyB,F,2012-10-31,5,C,A,D,B,D,E,B,C,B,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
gvyYOEju9UMxq2-slzN3a,M,2013-03-21,5,C,A,D,B,D,E,B,C,A,D,C,D,A,B,C,B,A,A,D,C,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
k2eos83sDE0f3TMNUxgrS,F,2013-05-21,5,C,A,C,B,D,B,D,D,E,A,B,B,A,C,B,A,A,A,B,A,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
kO-7fk1cwN4e9vZmSp_vC,F,2012-11-15,5,C,A,D,B,D,E,B,C,B,D,D,D,A,B,E,A,D,C,D,C,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
lhj9gp9qvywksfF8MCJ-q,F,2013-06-18,5,C,A,D,B,D,E,B,E,A,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
mrNsQatozHYA1rJ8ej0Yg,M,2013-05-22,5,C,A,D,B,D,E,D,C,C,D,C,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
pGbHz7RbmMF4WJA8mOtUh,F,2013-06-12,5,C,A,D,B,D,E,B,D,B,D,A,D,A,B,D,A,D,C,D,E,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0
qdaL5guQ_uTsO-cAIP1WN,F,2012-09-05,5,C,A,D,B,D,B,D,D,E,A,A,D,A,B,B,D,A,A,B,E,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
wOI3LffeVQc513K50cqnt,M,2013-08-14,5,C,A,B,B,D,D,B,E,E,E,E,C,A,C,D,D,E,C,A,C,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
z9kHCKCyOSyZtaMWZZJuQ,F,2013-08-23,5,C,A,C,B,B,D,A,D,E,C,B,C,E,B,E,C,D,A,C,B,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32YL_GIttLXB7tml5OXXn,F,2017-09-05,5,C,A,D,A,D,E,B,A,C,C,A,D,A,D,C,B,A,A,A,E,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0
6Gl5E4OO7_LmX70gCy16z,M,2017-09-05,5,C,A,D,B,D,E,NA,E,NA,NA,A,NA,NA,NA,NA,NA,B,NA,B,NA,10,1,1,1,1,1,1,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,NA
C73pBTXGngO6YvNmXRa6M,M,2017-09-05,5,C,A,C,B,D,E,D,B,C,D,D,C,E,A,D,B,A,E,C,D,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
E1G9cHLAFeRtyH5XCUaLD,M,2017-09-05,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IvY2axwMjGmeWcNDDEGiT,M,2017-09-05,5,C,A,C,B,C,D,B,E,E,B,D,E,E,D,C,B,D,A,D,D,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
QrAhc2_fTf0cPYdmr2E-r,F,2017-09-05,5,C,A,D,B,D,B,B,C,C,D,A,D,A,B,D,A,A,A,B,A,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1
RTPqHHfcNa07bICmsXWg-,F,2022-09-05,5,C,A,C,B,D,B,D,B,A,C,A,D,A,B,D,B,A,A,C,A,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1
RidryC9Hpc80UkHSGJ8HX,F,2017-09-05,5,C,A,D,B,D,E,B,E,E,D,A,B,A,B,E,D,C,A,D,E,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
V3MheXBFUYDgNMLVRtPqO,M,2017-09-05,5,B,C,E,D,B,D,C,D,B,C,A,B,C,A,B,B,C,NA,C,A,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,1
Zl7BzBCEJMzkCKfTfbG-M,M,2022-05-09,5,C,A,D,B,D,B,D,A,D,D,A,D,A,B,A,E,A,A,C,A,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1
ZsE2OSTDBo_lHWfxJttIk,M,2017-09-05,5,C,A,B,B,D,B,E,B,A,E,C,B,B,C,B,C,E,D,A,E,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cBEFk4iMm5CsFRnFHrtq_,F,2022-04-25,5,C,A,D,B,D,E,NA,B,C,D,NA,D,A,B,B,C,D,A,B,E,2,1,1,1,1,1,1,NA,0,1,1,NA,1,1,1,0,0,0,1,0,0
dwJ8jvzTEja-nBa1afxqx,F,2021-09-20,5,B,A,D,B,D,E,B,C,C,A,E,D,C,C,C,B,A,A,D,D,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0
j5j5z6TDbivZRga8-DzlY,F,2020-01-07,5,C,A,B,B,D,B,A,A,A,E,C,B,E,D,E,E,A,A,B,E,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
koO-xYKBXZ6fE8m89HoGF,M,2017-09-05,5,C,A,D,B,D,B,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nXpq4tVYs2D3ckNF1zEox,F,2017-09-05,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rvUoxJuOSmkrMHtqh4hUz,F,2017-09-05,5,C,A,D,B,D,B,D,E,D,D,A,D,A,B,A,E,A,A,B,A,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1
zHHYVb5FtkwoBNu2IMgKF,F,2017-09-05,5,C,A,D,B,D,B,A,D,A,E,A,B,D,A,A,A,D,D,B,E,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0iO1kjKpfzcMhtJGI_u7-,F,2012-09-22,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,B,A,A,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
2hXB0v2youY2QJh3BgdUF,M,2013-08-24,5,C,A,D,B,D,E,D,C,C,D,A,D,A,B,D,B,A,A,D,A,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
2k6sHXvNz865nQtHGPius,F,2013-07-21,5,C,A,B,B,D,E,B,C,A,A,E,D,C,A,E,C,B,A,D,D,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0
33-LyFdFu3zfObIjJnlrf,F,2012-09-21,5,C,A,D,B,D,E,B,E,A,D,A,D,A,B,C,A,B,A,D,A,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
3MxjWp7fEyrC0fM2LRSLQ,M,2012-11-17,5,C,A,D,B,D,E,D,E,A,D,A,B,D,B,D,C,B,A,B,E,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
3YTZm3o3574NdsGR2yMFR,M,2012-10-20,5,C,A,B,B,D,B,D,A,C,D,A,A,E,D,B,A,C,A,B,E,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
4g1BB7-IpCGr7A2RSQbvj,M,2012-11-21,5,C,A,B,B,D,E,E,A,D,B,E,B,D,E,B,C,D,C,A,C,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5lVX6bQJ8VErNp8FAVfyJ,F,2012-11-08,5,C,A,D,B,D,E,B,C,D,D,A,D,A,B,D,A,A,A,D,A,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
7tHAZPWuWLMRsSPyB2Tdb,F,2012-09-09,5,C,A,D,B,D,B,B,E,C,D,A,D,A,B,D,D,B,A,B,E,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
8G5cMdWmMtzJ_q6eYVz5a,F,2013-07-25,5,C,A,D,B,D,E,B,E,A,D,A,B,A,B,D,A,A,A,C,E,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0
8dy6piwtvEwzpgaLk9fO5,F,2013-04-12,5,C,A,C,B,D,B,A,E,A,B,D,C,E,B,E,D,A,A,B,E,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
8n2hjyuN5bPguD73OJ_fk,F,2012-10-22,5,C,A,B,B,D,B,A,E,A,D,C,D,E,B,E,B,A,A,B,A,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1
8rm6pSdT5A8603RFI70bx,M,2013-04-18,5,C,A,D,B,D,E,C,C,C,D,A,D,A,B,E,B,B,A,B,A,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
97JpcStYBGZeiKQwVODeV,F,2012-12-29,5,C,A,D,B,D,E,B,E,A,D,A,D,A,B,D,B,A,A,C,A,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1
9XHWJF_vCOrADUteAnZ8J,F,2012-12-31,5,C,A,D,B,D,E,B,B,A,D,A,B,A,D,B,D,A,C,B,D,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0
9utgAvABeBtOpEx94xGSD,M,2013-02-27,5,C,A,B,B,D,E,B,E,A,D,C,B,A,D,D,C,B,E,C,A,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
AJLPT0iIXWZMEJlSSQaju,M,2012-10-01,5,C,A,B,B,D,B,D,E,A,D,A,B,A,B,D,C,B,A,C,A,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1
APGcfColUFdFv5VN1k6TC,M,2013-08-08,5,C,A,D,B,D,E,B,E,A,D,A,D,A,B,D,B,D,A,C,E,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0
BorZtvPPBoVmWepXVnDSt,M,2012-10-11,5,C,A,D,B,D,E,B,E,C,D,A,D,A,B,D,A,B,A,C,A,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
D7vuNILZiXF4Y6I0nHmme,F,2013-04-01,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,A,D,A,A,B,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
DTpo9jrGIRy5n-cq2pxQM,F,2012-09-08,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,A,A,A,A,B,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
Ekxe2nu8bfaYQLuQdp60K,M,2013-08-30,5,C,A,D,B,D,E,B,E,A,B,A,B,A,B,E,E,A,C,C,A,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1
Fwi6P2sy7xo5-U96KqgUc,F,2013-06-07,5,C,A,D,B,D,A,D,E,C,D,A,D,E,B,D,B,B,A,B,A,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1
GOahkDiyxev5IiK-8eGub,F,2013-08-06,5,C,A,C,B,A,B,A,C,C,D,A,D,A,B,D,A,B,C,B,A,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1
GldHnGGcn7aoXuwyzy9j_,M,2013-07-10,5,C,A,D,B,D,E,B,C,C,D,A,D,E,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
GmLhLvRvdlQLfqnN6heAh,F,2012-09-28,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,C,B,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
I9ep0J_9-OMlnRfeVMFme,F,2013-04-04,5,C,A,D,B,D,B,A,C,C,D,D,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
IQMSc5enyi_H-6fINJMSb,M,2013-05-10,5,D,A,C,B,D,A,D,D,A,D,A,B,A,B,D,A,B,A,B,A,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1
ImmmdKBtDPt_AQU8aDNTp,F,2012-09-03,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,E,A,B,A,C,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
IqFvvSq1XUAX0e5nzUG8Z,F,2013-06-12,5,C,A,C,B,D,E,B,E,A,D,A,B,E,D,D,A,A,A,C,A,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1
Iyq5sPlz4adi9n8vC3BX2,F,2013-02-09,5,C,A,C,B,D,B,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
JN9r8rUDP1EVBELE3J6nc,M,2012-10-13,5,C,A,D,B,D,E,B,C,C,D,A,D,D,B,D,B,A,C,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
JpaTgWgoWyTa0Dsw0YqEf,F,2012-11-12,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
L_fi0lwk3XZGP8oRV1J3Z,M,2012-10-22,5,C,A,C,B,E,B,A,E,A,B,A,D,A,B,B,A,A,B,C,A,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1
LdNolHcg5hiDLHzCUnVl9,M,2013-04-04,5,C,A,D,B,D,B,D,E,A,D,E,B,A,B,E,A,D,A,B,E,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
MJsbCs6bXtEraH0la-xD6,M,2013-01-28,5,C,A,D,B,D,B,B,C,C,NA,A,NA,A,B,C,B,A,A,D,A,2,1,1,1,1,1,0,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1
N9vkd5C5OI5-9YmchTeoN,M,2012-12-31,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NO_Ky5OSn_zF6ENJdLc5W,M,2013-08-04,5,C,A,D,B,D,E,B,E,C,D,A,D,A,B,D,C,A,E,B,A,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1
NwSR4tzPrxeGwUjB8cjfG,F,2013-02-08,5,C,A,D,B,D,E,A,E,C,D,A,D,E,B,C,B,A,A,D,A,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
ODmFv4Yt6IdqUPPmxADab,M,2013-06-01,5,C,A,D,B,D,B,B,D,C,D,A,D,A,B,B,E,A,A,B,C,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
PK1DMyIJiHN4Iod5XKY0O,M,2013-07-08,5,C,A,D,C,D,B,D,A,B,C,C,B,D,B,C,NA,E,B,D,C,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,NA,0,0,1,0
Pz_BTabKuwD29CCrx9Unf,F,2013-03-28,5,C,A,D,B,D,E,B,B,C,B,E,D,E,D,C,B,B,A,D,D,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0
Q5WI6wDz31MC8PvsPYBX2,NA,2012-10-03,5,C,A,C,B,D,A,D,E,A,D,A,B,C,E,D,A,A,B,B,E,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
SDZStwKYlcdjqJfAVwL4h,F,2012-10-25,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S_AYkpJctgUiENwDK0iPe,F,2013-01-07,5,C,A,D,B,D,B,D,A,A,D,A,B,A,B,D,D,B,A,B,A,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1
ScRH1zP5xDIH2ym7nmfLC,M,2012-12-02,5,C,A,D,B,D,E,B,A,A,D,A,D,A,B,B,C,A,A,B,A,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1
T8_BNR8vVm3NNbjgkMw-I,M,2013-06-12,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,B,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
TdtUzJFVgA9FiD5TW4BOo,M,2013-04-19,5,C,A,D,B,D,E,B,E,A,D,A,D,E,B,D,E,B,E,C,A,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1
U4ahsSnlN4hYDam99D5zm,F,2012-11-07,5,C,A,D,B,D,B,D,E,A,D,A,D,A,B,D,A,A,C,C,A,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1
UQgEoQIPD7zAGpYIF3yVL,M,2013-08-04,5,C,A,C,B,D,B,A,E,A,D,A,B,A,B,D,D,A,A,B,A,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1
UyyfQIUbqZqbea34EgIrA,M,2013-02-22,5,C,A,C,B,D,B,E,E,A,D,A,B,E,A,D,E,B,E,B,A,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
VDySr7L2aRe2iOitYV21A,F,2013-05-10,5,C,A,D,B,D,E,A,D,B,D,A,D,E,E,A,D,A,E,C,A,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
Vz19HozPXESM4hkykOF4Q,F,2013-04-10,5,C,A,D,B,D,E,A,E,A,D,A,B,A,B,D,A,C,A,B,A,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1
Xab2s9kWshO1-uDpgG4nk,M,2013-02-20,5,C,A,D,B,D,E,B,E,A,D,A,B,A,B,A,D,A,A,B,E,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0
YM2EYa8We7QcgvDnnHHcI,M,2013-02-08,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,A,B,C,E,D,B,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
Z2IuHNdKyfgLOFhx6YDl5,F,2013-02-05,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
