id,gender,dob,yg,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,missing,Q1_score,Q2_score,Q3_score,Q4_score,Q5_score,Q6_score,Q7_score,Q8_score,Q9_score,Q10_score,Q11_score,Q12_score,Q13_score,Q14_score,Q15_score,Q16_score,Q17_score,Q18_score,Q19_score,Q20_score
iDdTsPfg10MGuqtwi6pba,F,2010-10-09,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
iYqKIWkFTeN6nZU7dyitK,F,2011-02-17,7,C,A,D,B,D,E,D,C,C,D,A,D,A,B,E,B,A,A,B,E,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0
ictT--lqFMiynUDYYvb1O,M,2011-06-13,7,C,D,B,B,A,E,A,C,C,A,D,C,A,B,D,D,E,C,B,E,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
itbIuiJELpUDHXRG_gMni,F,2011-05-27,7,C,A,B,B,D,B,D,A,E,D,A,D,B,D,B,A,C,D,C,E,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
j2lp7Kex_42Gk1WkLplfB,M,2011-03-17,7,C,A,B,B,D,B,D,E,C,D,A,D,A,B,D,A,D,B,C,A,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
jyXAQ5FvbJuDPwMq8P2r7,F,2010-09-24,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
k1oXCkB9dC2yL6barU6ov,M,2011-06-20,7,E,D,C,B,D,B,A,B,C,D,A,C,A,E,B,A,C,D,B,E,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
k7xEfa2jYiNzX6hCSYvq9,M,2011-06-29,7,C,A,D,B,D,E,B,C,C,D,A,D,A,E,C,B,B,D,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
kGSpWSNfTzCo24-SJ-7pD,M,2010-12-23,7,C,A,D,B,D,E,D,C,C,D,A,D,E,B,E,A,B,E,C,E,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
kZrDbUEPjsK0YhafD1rmm,M,2010-11-22,7,C,A,D,B,D,A,A,C,E,D,A,D,A,B,A,A,A,A,B,A,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1
ksfan0jwFgX_2OEy8O2SE,M,2011-01-03,7,C,A,C,B,D,B,A,C,C,D,A,D,A,B,D,B,A,A,B,A,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1
l0cZc7C3WAWcP089agn4e,F,2011-08-05,7,C,A,D,B,D,E,B,E,C,D,A,D,A,B,D,A,B,A,D,A,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
l1xAq0_ENszgW6wokv8qW,M,2010-12-31,7,C,A,C,B,D,B,D,B,A,D,A,C,D,E,B,B,A,A,B,A,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
mG2QX1c2hfnuyLIo65g4Y,M,2010-12-10,7,C,A,D,B,D,E,C,B,A,E,A,B,A,B,E,A,C,C,B,A,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
mxaYEupBw14Z--JXI7nH3,F,2011-05-01,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,C,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
nQAZAuVC4-0u7PBsH22Pd,M,2011-03-01,7,C,A,D,B,D,B,D,D,C,D,A,D,A,B,D,D,A,A,B,E,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0
ngf5862ZXTNcupTje0xGy,M,2011-04-20,7,C,A,D,B,D,B,C,E,C,D,A,D,A,B,B,A,A,C,B,E,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0
oY_y_iKGtFtr2sfHmKKV2,M,2010-09-23,7,C,A,D,NA,B,B,C,D,E,E,A,D,C,B,D,B,B,A,C,A,1,1,1,1,NA,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
ojHxQvE82pqoqHJTPchBo,M,2011-08-04,7,C,A,D,B,D,B,E,B,A,D,A,B,E,B,D,E,D,E,C,A,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
opUp5GckhJBC5u5TskbbG,F,2011-06-14,7,C,A,D,B,D,E,B,E,C,D,A,D,C,B,D,B,A,A,C,C,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0
pTMfQLD763NVppxVNS4wj,F,2010-12-06,7,C,A,D,B,D,E,B,E,C,D,A,D,A,B,B,D,B,A,B,A,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
q4KrmfKDRVU6NUsqE3wLg,F,2010-12-05,7,C,A,D,B,D,B,D,E,C,D,A,D,A,B,A,D,B,A,B,E,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
qLdxqDk266uOz0BsZ4XCx,F,2011-06-16,7,C,A,D,B,D,E,D,C,C,D,A,D,A,B,D,E,A,A,B,A,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
qwX_9EO8HErKDi4dmB3hq,F,2010-12-11,7,C,A,D,B,D,E,B,C,C,D,A,D,E,B,D,C,A,B,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
rBYfx96hP84uHsqAZJ30u,M,2011-08-02,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,B,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
rFREiEQoZoj4VzvxbPqaM,M,2010-09-08,7,C,A,D,B,D,E,B,E,A,D,A,C,D,B,C,B,A,A,E,A,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1
rNHOQsQitVMpSMNwVdJnu,F,2011-01-31,7,D,A,B,B,D,E,D,E,C,D,E,D,A,B,D,B,B,A,D,A,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1
rOjjtrgIcunrew8P01T2r,F,2011-02-08,7,C,A,D,B,D,B,D,C,C,D,A,D,A,B,D,A,B,A,B,E,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
rRRfjD2CsGlzykxSoEEUR,M,2010-11-06,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,A,A,C,B,C,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
rpalQ7zS2ZrvX8P3yVSld,M,2011-06-15,7,C,A,C,B,D,B,D,D,E,C,A,B,A,D,D,A,D,A,B,E,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
ry3EYvoATvy-2xDlS7ZkA,M,2011-07-09,7,C,A,D,B,D,B,D,C,C,D,A,D,A,B,D,E,B,A,D,A,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1
sozPuB3UAbyQioODoFwaL,F,2010-10-14,7,C,A,D,B,D,E,D,B,C,D,A,C,A,B,D,A,D,A,B,E,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0
tKIkPO1JTDmdWXM_9uDNh,F,2010-10-28,7,C,A,A,B,C,C,D,E,E,D,E,B,A,D,D,A,A,A,C,E,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
tO96h8OtdgrMPtubMngUk,M,2011-05-07,7,C,A,D,B,C,B,D,D,C,D,A,C,A,B,C,E,B,A,B,E,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
tOtyDrcqDRMET-gahHFVN,F,2010-10-14,7,C,A,D,B,D,B,D,C,C,D,A,D,A,B,D,B,A,A,B,A,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1
tfXpCOyguV4u6qm0T2aDp,F,2011-07-04,7,C,A,D,B,D,E,B,B,C,D,A,D,A,B,B,A,B,A,B,A,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
u4nWOPQAs5m25fZ94gcne,F,2010-09-17,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,E,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
ueKoc2_BdgLal8XoJRw-y,M,2011-04-27,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,B,A,A,B,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
ueusVpWRglo6jm5iJ-qJ2,F,2011-04-07,7,C,A,D,B,D,B,B,E,C,D,A,D,A,B,B,C,B,A,B,E,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
uigcEzz6oEtmWqsGLPyuP,M,2011-02-14,7,C,A,B,B,B,E,A,B,C,D,A,B,D,B,B,C,NA,NA,NA,NA,4,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,NA,NA,NA,NA
unRL4NOcJxgxGHgpI7QnI,M,2011-01-08,7,C,A,B,B,C,B,D,E,D,D,E,D,A,A,D,A,A,A,B,A,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1
usvRDy64kAcHFxK2X6dHf,M,2010-11-12,7,C,A,D,B,D,E,C,E,A,D,A,D,E,B,D,A,A,A,C,A,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1
uwJNW2giPoGAIYe1RMa5E,M,2010-12-14,7,C,A,C,B,D,B,B,E,C,D,A,D,A,B,D,B,A,A,D,E,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0
vGuQpJO6NrURGEtlY0paB,F,2010-10-09,7,C,A,D,B,D,B,B,C,C,D,A,D,A,B,D,C,B,A,B,A,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
vQ1WBBI3fwhQ22v5MjIR-,F,2011-06-23,7,C,A,B,B,D,B,A,C,C,D,A,D,A,B,C,D,A,C,D,E,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
vZWsqA-XrQ1fk9NFcONSs,F,2011-05-30,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,C,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
vZgVfP4kuEXGxayOlbz-E,M,2011-04-14,7,C,A,D,B,D,B,E,E,A,D,A,D,A,B,E,D,A,A,C,E,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0
vcL0wsdZqu8ZaiTYn4TZ9,M,2011-06-08,7,C,A,C,B,D,E,D,E,C,E,E,C,E,B,D,D,B,A,D,E,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
vuGhjEk3KsZ0bhbfnIljS,F,2011-01-25,7,C,A,D,B,D,B,A,E,C,C,D,D,A,B,D,A,A,D,B,A,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
wIAdIEKotAgUE9btoFtw_,M,2010-10-25,7,C,A,D,B,D,A,D,C,C,A,NA,NA,A,A,C,B,A,A,B,A,2,1,1,1,1,1,0,0,1,1,0,NA,NA,1,0,1,1,1,1,0,1
wIzMnpfEU9tYlshTelUYi,F,2011-08-29,7,C,A,D,B,D,E,B,E,A,D,A,D,A,B,D,B,B,A,D,E,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0
wSWuW-iVrnyDYHejDELo8,M,2011-04-26,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,E,A,A,B,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
wZjeshJvPY93ESZm8lYJD,F,2010-10-23,7,C,A,D,B,D,A,D,E,C,D,A,D,D,B,B,E,B,C,B,E,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
w_LyHixoglo5IqgboRG9P,M,2010-11-26,7,C,A,D,B,D,E,A,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
wnbnjG2CHXCwboxyjN7EV,F,2011-06-15,7,C,A,D,B,D,A,A,E,C,D,E,B,A,B,E,A,B,E,B,E,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
wp49yBdFcR0v8jkN-z5os,F,2011-02-03,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,B,A,A,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
xOsaFu3NtIF7n6wEBPhWO,F,2010-12-21,7,C,A,E,B,D,E,D,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
x_VYjQHF4Qn5HD667PnXp,M,2011-08-02,7,C,A,B,B,D,B,D,E,A,D,A,B,A,D,D,C,B,A,B,E,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
yZF7otAew6J7gGnQ8cyqj,F,2011-05-03,7,C,A,D,B,D,B,D,C,C,D,A,C,D,B,D,A,A,A,B,E,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0
ygeMtJ7gG1qs7S2HF8W5Q,M,2011-05-02,7,C,A,C,B,D,E,A,E,A,D,A,B,A,B,D,E,A,A,B,A,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1
yxYZ-y0bhjRf6VsyS1l2-,F,2011-07-05,7,C,A,C,B,D,B,D,E,A,D,A,B,A,D,E,A,A,D,B,E,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
zBO6o4GW5WQbUvtrX8AfO,F,2010-11-09,7,C,A,D,B,D,B,A,D,A,D,A,D,E,D,D,A,D,C,B,A,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
zkW59JfPzje0jsKWG5Enm,M,2010-10-25,7,C,A,D,B,D,E,B,E,A,D,A,D,E,C,D,A,B,A,B,A,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
zmgoxdytPqNCwqBY_N5su,M,2011-05-15,7,C,A,D,B,D,E,A,B,C,D,A,C,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
zp61x2q4HQRG-6yTu1SWV,M,2011-08-01,7,C,A,D,B,D,B,D,B,A,D,A,B,A,B,E,D,A,A,B,E,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0
-1f0kQ0Z-WXKgRH-p7bzP,M,2010-12-03,7,C,A,D,B,D,E,E,B,C,D,A,D,E,B,E,B,A,A,B,E,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0
-A5jqGY9hA9MqSXTy9rQg,F,2010-09-17,7,C,A,D,B,D,E,D,C,C,D,A,D,A,D,A,E,B,A,E,B,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0
-B4MvZHl1eJCqNAbNPIIv,F,2011-06-24,7,C,A,D,B,D,B,A,C,C,D,A,D,A,B,A,B,A,A,E,E,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
-HHT597_06BWcv-3RUUeY,F,2010-12-29,7,C,A,D,B,D,E,A,B,C,D,A,D,E,B,D,B,A,A,D,A,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1
-Qj0H1fkhcP8MRa0Axf6y,M,2010-09-10,7,C,A,D,B,D,A,A,E,C,E,C,D,A,E,B,B,A,B,C,E,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
-qONxvDjHdtPgv8IxamYM,F,2011-08-24,7,C,A,D,B,D,E,B,C,A,D,E,D,A,B,E,D,A,C,D,E,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0
07RDNMH8JE8DjFJX7zWDS,F,2011-08-03,7,C,A,D,B,D,E,B,E,A,D,A,D,E,B,A,A,B,A,C,A,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1
09hKtt7b6nIRSeRrqzLxC,M,2011-06-19,7,C,A,C,B,D,B,A,B,C,D,A,D,A,B,D,D,A,A,D,A,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1
0dyqhHAOircS0T1_ll4WL,M,2010-12-25,7,C,A,D,B,D,E,A,C,C,D,A,D,A,E,B,B,A,C,D,E,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0
0g9UsusTEXZGfMpEhBDar,F,2011-08-21,7,C,A,B,B,D,A,D,B,A,D,A,B,A,B,D,A,A,C,B,E,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
0hpvccVF0U1JkVEK14EFQ,M,2010-11-08,7,C,A,D,B,D,A,A,C,C,D,A,D,E,B,D,A,B,A,E,A,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1
0p66HSGrcN9pnum8dXfcD,F,2011-07-14,7,C,A,D,B,C,A,D,E,C,D,A,B,C,D,E,C,D,C,C,A,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
153veUYtwFAqZbSR6-W04,M,2010-09-02,7,C,A,D,B,D,B,E,D,A,D,C,C,A,B,D,E,B,A,B,E,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1TmMJIyhM5NossJ65HSux,M,2010-12-27,7,C,A,D,B,D,B,B,D,A,D,A,B,NA,D,E,A,D,A,B,A,1,1,1,1,1,1,0,1,0,0,1,1,0,NA,0,0,0,0,1,0,1
1jNCotYwm1S_WQHJ2nAK0,F,2011-03-19,7,C,A,B,B,D,B,D,E,A,D,A,B,D,A,B,A,D,A,C,E,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1rRceqxzUKkcpqXl8Vue9,M,2011-01-26,7,C,A,D,B,D,A,A,E,A,C,A,D,E,B,A,D,B,A,B,A,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
1uSzUcUj83ffYbZqOlCxI,M,2011-07-10,7,C,A,D,B,D,B,D,E,C,D,A,B,E,D,B,D,A,A,B,A,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
21Cy49PYJYdX_Si1OHwpo,M,2011-02-03,7,C,A,D,B,D,B,E,E,A,D,C,B,B,C,D,B,A,B,B,A,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
2kSKKPExSplkG3wdpU834,M,2011-04-11,7,C,A,C,B,D,B,D,B,C,D,A,C,A,E,D,E,A,B,B,E,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
30LflXib5eqA1I5-bl-gM,F,2011-06-30,7,B,C,A,A,C,D,C,E,B,D,A,D,D,E,B,C,B,D,B,E,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
3Nj53pMBzD9XSRM8n_eAB,F,2011-08-24,7,C,A,D,B,D,B,D,B,C,D,A,D,A,E,C,E,A,A,B,A,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1
3TalXIteVcR2EFjfdhdif,F,2010-12-14,7,C,A,B,B,D,B,D,D,A,D,A,B,A,B,E,A,B,A,B,A,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1
3jxDguUHJOoj_pLbqZfUQ,M,2011-07-01,7,C,A,D,B,D,B,D,B,C,D,D,D,D,B,B,B,B,B,D,D,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
40gxwl2tpiXvmo-ij2DrA,M,2010-10-09,7,C,A,C,B,D,B,A,D,C,D,A,C,D,E,D,D,A,A,B,E,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
5FT_-FoG2CjudHMfgfM_z,F,2011-01-23,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
65O8vIrzCvtOSclXIiP1F,F,2011-03-14,7,C,A,D,B,D,B,A,E,D,D,D,A,B,D,E,A,A,C,B,D,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6R9IWh4R9JcVxuFGgvUfX,F,2010-12-06,7,C,A,B,B,D,A,A,C,C,D,A,B,E,B,C,A,A,A,B,A,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1
6eqJKVw6Q5x2TILV-Txrc,M,2010-12-25,7,C,A,D,B,D,B,B,C,C,D,D,D,A,B,C,B,A,C,B,D,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
7DWW7_3YiOB3OFsjIRuPc,F,2010-12-20,7,C,A,C,B,D,B,D,C,C,D,A,D,A,B,D,A,A,B,B,C,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
7NGgyawsJE_ptlQVMMbES,F,2011-06-11,7,C,A,D,B,D,E,D,E,C,D,A,D,A,D,D,E,B,A,D,A,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
7kGV6rx9mQ9q5k_vUiC1n,F,2010-10-26,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,B,A,A,B,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
87k6vhDoXBwos_OLeVMpI,F,2010-10-01,7,C,A,B,B,D,A,E,C,C,D,A,D,A,B,D,B,B,A,C,E,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0
8Qmk3-cNr_xVrRNue8lBz,M,2010-11-05,7,C,D,A,B,C,E,B,B,A,A,NA,B,B,A,D,B,A,E,C,A,1,1,0,0,1,0,1,1,0,0,0,NA,0,0,0,0,1,1,0,0,1
9ZvAxN7C-8CSYNI1Qxvb3,F,2010-09-12,7,C,A,D,B,D,E,C,C,C,D,A,D,A,B,D,B,A,A,D,E,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
A1aTUM4cfzkrZc9QIfGB1,M,2011-03-23,7,C,A,D,B,D,B,D,E,A,D,D,B,A,B,D,C,A,A,C,A,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
ALyi0c04FhR6x5a8Ot8_b,M,2010-12-24,7,C,D,D,B,D,B,D,C,C,D,A,D,A,B,D,A,A,A,B,A,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1
AgGyVqDEpdoZQhNdS1MPN,F,2010-09-10,7,C,A,B,B,D,C,A,A,A,D,A,D,A,B,E,D,B,E,B,E,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
B3iv4QE4Fz5nbkLDCuwWk,M,2011-01-30,7,C,A,E,B,D,A,E,E,C,D,A,D,A,B,D,A,A,A,C,E,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0
B7-r2aVZsopjP_aemLfw6,M,2010-11-12,7,C,A,D,B,D,E,D,A,B,D,A,D,E,B,E,B,A,A,D,A,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1
BDY9_i56Omot9GPOekaWc,M,2011-06-19,7,C,A,B,B,D,A,D,C,C,D,A,D,A,B,A,C,A,E,E,A,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1
BUP_Mju5cEBjXKYkyg7_0,F,2010-09-06,7,C,A,D,B,D,A,E,C,C,D,C,D,E,C,C,B,D,C,A,A,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
CpVl2wwMcnsYPk3_81Tl2,M,2011-05-27,7,C,A,D,B,D,B,D,C,A,D,A,D,A,D,A,E,B,A,C,A,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
Cq_WCad3pGVmWpmxT5W5A,M,2011-07-21,7,C,A,D,B,D,E,A,B,C,D,A,D,E,D,E,D,A,A,D,A,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
D4qdTErmyAN2HqacW2gAu,F,2011-04-18,7,C,A,B,B,D,B,A,E,A,D,A,C,E,B,E,D,A,C,C,A,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
DCC0Ipq0Nmvn7jbIv_5b-,F,2010-10-07,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DVw0OlmVTzw5dyCsLxFNV,F,2011-06-26,7,C,A,D,B,D,B,B,E,C,D,A,B,A,B,D,D,B,A,C,A,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1
DgQGH8GIeKJkp8C9WzFGh,M,2011-01-13,7,C,A,D,B,D,E,B,C,C,D,A,D,E,B,C,B,A,A,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
DpBP8MSdFFckbe-_HmloJ,F,2010-12-01,7,C,A,D,B,D,E,D,E,C,D,A,B,A,B,E,A,B,C,B,A,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1
E0lP1vNLeShQ5q8BX6YSr,F,2010-10-11,7,C,A,D,B,D,A,C,E,E,D,A,B,A,D,D,A,A,B,C,E,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
ERH8j0YxM0Bwt3qWZv3u9,M,2010-09-22,7,C,A,D,B,D,B,A,B,C,D,A,B,A,B,B,E,A,A,B,D,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0
Eu1_QDw68amqMyzm9Aupk,M,2011-04-13,7,C,A,D,B,D,B,D,A,C,E,A,D,A,B,D,B,A,A,D,A,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1
FR3Q_JRyEKsOftKIAnM7z,M,2010-12-14,7,C,A,D,B,A,C,E,A,D,C,A,B,A,B,D,A,C,A,C,E,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
G9nV4c4jV-eRD0-YgcWtU,F,2010-12-24,7,C,A,D,B,D,B,D,A,A,D,A,B,E,B,D,A,A,A,C,E,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
GPlvSsHA19CoqC1ZwloMR,M,2010-10-17,7,C,A,B,B,D,NA,NA,B,A,C,A,NA,A,B,E,C,A,A,C,E,3,1,1,0,1,1,NA,NA,0,0,0,1,NA,1,1,0,0,1,1,0,0
GUvH1XK8wbJcKWvymxmpp,M,2010-11-05,7,C,A,D,B,D,B,D,D,A,D,A,D,A,B,D,B,A,B,B,A,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1
